q,kv,d,group,kernel,fused_output_group_span,min_ms,mean_ms,cosine,splits,split_kv_len,storage_bytes,status,error,command
512,65536,256,4,bf16_fa2,,0.6199039816856384,0.6316373149553934,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,4,sm120_fused,2,0.6892799735069275,0.6957866549491882,0.9900932908058167,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 131072 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,131072,256,4,nvfp4_fa2,,2.011904001235962,2.020522673924764,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,4,fp8_fa2,,1.7757760286331177,1.788053313891093,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,4,bf16_fa2,,1.2454719543457031,1.2594879865646362,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,4,sm120_fused,2,1.2352639436721802,1.239573319753011,0.9917579889297485,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 262144 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,262144,256,4,nvfp4_fa2,,3.9863998889923096,3.998709201812744,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,4,fp8_fa2,,3.5710721015930176,3.584384044011434,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,4,bf16_fa2,,2.5017919540405273,2.5122026602427163,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,4,sm120_fused,2,0.17788800597190857,0.1800533334414164,0.9915106296539307,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 8192 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,8192,256,4,nvfp4_fa2,,0.28806400299072266,0.3027626673380534,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,4,fp8_fa2,,0.2549760043621063,0.2678613265355428,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,4,bf16_fa2,,0.17798399925231934,0.19249066710472107,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,4,sm120_fused,2,0.355648010969162,0.3601493338743846,0.9913437366485596,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 32768 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,32768,256,4,nvfp4_fa2,,1.0674560070037842,1.0827946662902832,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,4,fp8_fa2,,0.9478399753570557,0.9632426500320435,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,4,bf16_fa2,,0.6535040140151978,0.6659733454386393,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,4,sm120_fused,2,0.6864320039749146,0.6923306584358215,0.9929399490356445,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 65536 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,65536,256,4,nvfp4_fa2,,2.115488052368164,2.1289066473642984,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,4,fp8_fa2,,1.8799999952316284,1.8959253231684368,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,4,bf16_fa2,,1.2951680421829224,1.3077013492584229,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,4,sm120_fused,2,1.2328319549560547,1.2361066738764446,0.9900105595588684,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 131072 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,131072,256,4,nvfp4_fa2,,4.179903984069824,4.195765336354573,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,4,fp8_fa2,,3.7117760181427,3.7674026489257812,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,4,bf16_fa2,,2.589888095855713,2.6063040097554526,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,262144,256,4,sm120_fused,2,2.6231040954589844,2.6292693614959717,0.9917868375778198,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 262144 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,262144,256,4,nvfp4_fa2,,8.316736221313477,8.335776329040527,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,262144,256,4,fp8_fa2,,7.432703971862793,7.466816107432048,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,262144,256,4,bf16_fa2,,5.170207977294922,5.199189186096191,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,4,sm120_fused,2,0.19785599410533905,0.20006399850050607,0.9900069832801819,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 8192 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,8192,256,4,nvfp4_fa2,,0.6289920210838318,0.6439253290494283,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,4,fp8_fa2,,0.5473920106887817,0.5640640060106913,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,4,bf16_fa2,,0.37782400846481323,0.3936746617158254,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,4,sm120_fused,2,0.684224009513855,0.6871040066083273,0.9919541478157043,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 32768 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,32768,256,4,nvfp4_fa2,,2.48470401763916,2.505290667215983,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,4,fp8_fa2,,2.147871971130371,2.18723201751709,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,4,bf16_fa2,,1.4951039552688599,1.5085973342259724,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,4,sm120_fused,2,1.2261760234832764,1.2288106679916382,0.9930051565170288,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 65536 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,65536,256,4,nvfp4_fa2,,4.925727844238281,4.954506556193034,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,4,fp8_fa2,,4.284832000732422,4.298784097035726,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,4,bf16_fa2,,2.944159984588623,2.964554707209269,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,4,sm120_fused,2,2.4232959747314453,2.428074598312378,0.9901639819145203,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 131072 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,131072,256,4,nvfp4_fa2,,9.83471965789795,9.839722633361816,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,4,fp8_fa2,,8.50153636932373,8.52071475982666,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,4,bf16_fa2,,5.917407989501953,5.943487962086995,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 4 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,262144,256,4,sm120_fused,2,5.102528095245361,5.107050736745198,0.9919441342353821,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 262144 --head-dim 256 --group 4 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,262144,256,4,nvfp4_fa2,,19.65350341796875,19.674240112304688,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 262144 --head-dim 256 --group-sizes 4 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
